GO_ID	GO_NAME	ANNOTATION_EXTENSION
GO:0016600	flotillin complex	in_presence_of(UniProtKB:P26231
GO:0016600	flotillin complex	in_presence_of(UniProtKB:P26231
GO:0016600	flotillin complex	in_presence_of(UniProtKB:P26231
GO:0016600	flotillin complex	in_presence_of(UniProtKB:P26231
GO:0043235	receptor complex	in_presence_of(UniProtKB:P26715)
GO:0043235	receptor complex	in_presence_of(UniProtKB:P26717)
GO:0007160	cell-matrix adhesion	in_presence_of(UniProtKB:P29788)
GO:0060988	lipid tube assembly	in_presence_of(UniProtKB:P30622)
GO:0016600	flotillin complex	in_presence_of(UniProtKB:P30999
GO:0016600	flotillin complex	in_presence_of(UniProtKB:P30999
GO:0016600	flotillin complex	in_presence_of(UniProtKB:P30999
GO:0016600	flotillin complex	in_presence_of(UniProtKB:P30999
GO:0016600	flotillin complex	in_presence_of(UniProtKB:P30999
GO:0090630	activation of GTPase activity	in_presence_of(UniProtKB:P31431)
GO:0007160	cell-matrix adhesion	in_presence_of(UniProtKB:P32942)
GO:0010633	negative regulation of epithelial cell migration	in_presence_of(UniProtKB:P35080)
GO:0051496	positive regulation of stress fiber assembly	in_presence_of(UniProtKB:P35080)
GO:1900028	negative regulation of ruffle assembly	in_presence_of(UniProtKB:P35080)
GO:0032403	protein complex binding	in_presence_of(UniProtKB:P35222
GO:0010629	negative regulation of gene expression	in_presence_of(UniProtKB:P35241
GO:0034115	negative regulation of heterotypic cell-cell adhesion	in_presence_of(UniProtKB:P35241
GO:0001516	prostaglandin biosynthetic process	in_presence_of(UniProtKB:P35354)
GO:0005886	plasma membrane	in_presence_of(UniProtKB:P35609)
GO:0016286	small conductance calcium-activated potassium channel activity	in_presence_of(UniProtKB:P35609)
GO:0009986	cell surface	in_presence_of(UniProtKB:P35609)
GO:0031639	plasminogen activation	in_presence_of(UniProtKB:P43025)
GO:0005925	focal adhesion	in_presence_of(UniProtKB:P48059)
GO:2000563	positive regulation of CD4-positive, alpha-beta T cell proliferation	in_presence_of(UniProtKB:P48960)
GO:0035743	CD4-positive, alpha-beta T cell cytokine production	in_presence_of(UniProtKB:P48960)
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	in_presence_of(UniProtKB:P48960)
GO:0031201	SNARE complex	in_presence_of(UniProtKB:P51809
GO:0031201	SNARE complex	in_presence_of(UniProtKB:P51809
GO:0031201	SNARE complex	in_presence_of(UniProtKB:P51809
GO:0098789	pre-mRNA cleavage required for polyadenylation	in_presence_of(UniProtKB:P52298)
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	in_presence_of(UniProtKB:P53355)
GO:0030496	midbody	in_presence_of(UniProtKB:P53990)
GO:0043293	apoptosome	in_presence_of(UniProtKB:P55211)
GO:0030335	positive regulation of cell migration	in_presence_of(UniProtKB:P56704)
GO:0006605	protein targeting	in_presence_of(UniProtKB:P56817)
GO:1902430	negative regulation of beta-amyloid formation	in_presence_of(UniProtKB:P56817)
GO:1902960	negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	in_presence_of(UniProtKB:P56817)
GO:0003884	D-amino-acid oxidase activity	in_presence_of(UniProtKB:P59103)
GO:0031295	T cell costimulation	in_presence_of(UniProtKB:P60568)
GO:0006469	negative regulation of protein kinase activity	in_presence_of(UniProtKB:P60953)
GO:0006469	negative regulation of protein kinase activity	in_presence_of(UniProtKB:P60953)
GO:0000060	protein import into nucleus, translocation	in_presence_of(UniProtKB:P61970)
GO:0000060	protein import into nucleus, translocation	in_presence_of(UniProtKB:P62826)
GO:0043293	apoptosome	in_presence_of(UniProtKB:P99999)
GO:1900142	negative regulation of oligodendrocyte apoptotic process	in_presence_of(UniProtKB:Q00993)
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q02248
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q02248
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q02248
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q02248
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q02248
GO:0043087	regulation of GTPase activity	in_presence_of(UniProtKB:Q03135)
GO:0060326	cell chemotaxis	in_presence_of(UniProtKB:Q04759)
GO:0018105	peptidyl-serine phosphorylation	in_presence_of(UniProtKB:Q05028
GO:0004697	protein kinase C activity	in_presence_of(UniProtKB:Q05028
GO:0071672	negative regulation of smooth muscle cell chemotaxis	in_presence_of(UniProtKB:Q05028
GO:0036120	cellular response to platelet-derived growth factor stimulus	in_presence_of(UniProtKB:Q05028
GO:0036120	cellular response to platelet-derived growth factor stimulus	in_presence_of(UniProtKB:Q05028
GO:0060326	cell chemotaxis	in_presence_of(UniProtKB:Q05655)
GO:0098789	pre-mRNA cleavage required for polyadenylation	in_presence_of(UniProtKB:Q09161)
GO:0003700	transcription factor activity, sequence-specific DNA binding	in_presence_of(UniProtKB:Q13133
GO:0031264	death-inducing signaling complex	in_presence_of(UniProtKB:Q13158
GO:0043235	receptor complex	in_presence_of(UniProtKB:Q13241)
GO:0051087	chaperone binding	in_presence_of(UniProtKB:Q13371)
GO:0031681	G-protein beta-subunit binding	in_presence_of(UniProtKB:Q13371)
GO:0043113	receptor clustering	in_presence_of(UniProtKB:Q13477
GO:0043113	receptor clustering	in_presence_of(UniProtKB:Q13477
GO:0001954	positive regulation of cell-matrix adhesion	in_presence_of(UniProtKB:Q13477)
GO:0007186	G-protein coupled receptor signaling pathway	in_presence_of(UniProtKB:Q13477)
GO:0034113	heterotypic cell-cell adhesion	in_presence_of(UniProtKB:Q13477)
GO:1903237	negative regulation of leukocyte tethering or rolling	in_presence_of(UniProtKB:Q13477)
GO:0007160	cell-matrix adhesion	in_presence_of(UniProtKB:Q13477)
GO:0034113	heterotypic cell-cell adhesion	in_presence_of(UniProtKB:Q13477)
GO:0007160	cell-matrix adhesion	in_presence_of(UniProtKB:Q13477)
GO:0008009	chemokine activity	in_presence_of(UniProtKB:Q13477)
GO:0060326	cell chemotaxis	in_presence_of(UniProtKB:Q13477)
GO:0050901	leukocyte tethering or rolling	in_presence_of(UniProtKB:Q13477)
GO:0050901	leukocyte tethering or rolling	in_presence_of(UniProtKB:Q13477)
GO:0007162	negative regulation of cell adhesion	in_presence_of(UniProtKB:Q13591)
GO:0032403	protein complex binding	in_presence_of(UniProtKB:Q14192)
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q14254
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q14254
GO:0030027	lamellipodium	in_presence_of(UniProtKB:Q14254
GO:0030027	lamellipodium	in_presence_of(UniProtKB:Q14254
GO:0005913	cell-cell adherens junction	in_presence_of(UniProtKB:Q14254
GO:0030027	lamellipodium	in_presence_of(UniProtKB:Q14254
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q14254)
GO:0001931	uropod	in_presence_of(UniProtKB:Q14254)
GO:0043066	negative regulation of apoptotic process	in_presence_of(UniProtKB:Q14393)
GO:0031264	death-inducing signaling complex	in_presence_of(UniProtKB:Q14790
GO:0043234	protein complex	in_presence_of(UniProtKB:Q15042)
GO:0005515	protein binding	in_presence_of(UniProtKB:Q15042)
GO:0017137	Rab GTPase binding	in_presence_of(UniProtKB:Q15042)
GO:0003924	GTPase activity	in_presence_of(UniProtKB:Q15042)
GO:0031264	death-inducing signaling complex	in_presence_of(UniProtKB:Q15156
GO:0031264	death-inducing signaling complex	in_presence_of(UniProtKB:Q15156
GO:0019897	extrinsic component of plasma membrane	in_presence_of(UniProtKB:Q15311)
GO:0061631	ubiquitin conjugating enzyme activity	in_presence_of(UniProtKB:Q21633)
GO:0061631	ubiquitin conjugating enzyme activity	in_presence_of(UniProtKB:Q21633)
GO:0061631	ubiquitin conjugating enzyme activity	in_presence_of(UniProtKB:Q21633)
GO:0030335	positive regulation of cell migration	in_presence_of(UniProtKB:Q2MKA7
GO:0030177	positive regulation of Wnt signaling pathway	in_presence_of(UniProtKB:Q2MKA7)
GO:0004721	phosphoprotein phosphatase activity	in_presence_of(UniProtKB:Q49AN0)
GO:1904172	positive regulation of bleb assembly	in_presence_of(UniProtKB:Q4KMQ2)
GO:0045794	negative regulation of cell volume	in_presence_of(UniProtKB:Q4KMQ2)
GO:0016324	apical plasma membrane	in_presence_of(UniProtKB:Q5T2W1
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q60634)
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q60634)
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q60634)
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q60634)
GO:0016600	flotillin complex	in_presence_of(UniProtKB:Q60634)
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	in_presence_of(UniProtKB:Q6EMK4)
GO:0032060	bleb assembly	in_presence_of(UniProtKB:Q6P9J9
GO:0045794	negative regulation of cell volume	in_presence_of(UniProtKB:Q6P9J9
GO:0010506	regulation of autophagy	in_presence_of(UniProtKB:Q6UX65)
GO:0007160	cell-matrix adhesion	in_presence_of(UniProtKB:Q6UXI9)
GO:0034446	substrate adhesion-dependent cell spreading	in_presence_of(UniProtKB:Q6UXI9)
GO:0030177	positive regulation of Wnt signaling pathway	in_presence_of(UniProtKB:Q6UXX9)
GO:0005802	trans-Golgi network	in_presence_of(UniProtKB:Q6VY07)
GO:0030496	midbody	in_presence_of(UniProtKB:Q7LBR1)
GO:0043923	positive regulation by host of viral transcription	in_presence_of(UniProtKB:Q7TDY3)
GO:0043066	negative regulation of apoptotic process	in_presence_of(UniProtKB:Q7TDY3)
GO:0039532	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	in_presence_of(UniProtKB:Q7Z434)
GO:0055037	recycling endosome	in_presence_of(UniProtKB:Q86VN1
GO:0010506	regulation of autophagy	in_presence_of(UniProtKB:Q8N682)
GO:0032689	negative regulation of interferon-gamma production	in_presence_of(UniProtKB:Q8NHL6
GO:0005925	focal adhesion	in_presence_of(UniProtKB:Q8VDD5)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	in_presence_of(UniProtKB:Q92731
GO:0007162	negative regulation of cell adhesion	in_presence_of(UniProtKB:Q92854)
GO:0003924	GTPase activity	in_presence_of(UniProtKB:Q96BZ9)
GO:0006184	obsolete GTP catabolic process	in_presence_of(UniProtKB:Q96BZ9)
GO:0003924	GTPase activity	in_presence_of(UniProtKB:Q96HU1)
GO:0006184	obsolete GTP catabolic process	in_presence_of(UniProtKB:Q96HU1)
GO:0001934	positive regulation of protein phosphorylation	in_presence_of(UniProtKB:Q96KP1)
GO:0071902	positive regulation of protein serine/threonine kinase activity	in_presence_of(UniProtKB:Q96KP1)
GO:0032060	bleb assembly	in_presence_of(UniProtKB:Q99572
GO:0045794	negative regulation of cell volume	in_presence_of(UniProtKB:Q99572
GO:0060100	positive regulation of phagocytosis, engulfment	in_presence_of(UniProtKB:Q99572)
GO:0035590	purinergic nucleotide receptor signaling pathway	in_presence_of(UniProtKB:Q99572)
GO:0046931	pore complex assembly	in_presence_of(UniProtKB:Q99572)
GO:0030139	endocytic vesicle	in_presence_of(UniProtKB:Q99755)
GO:0055037	recycling endosome	in_presence_of(UniProtKB:Q9BRG1)
GO:0071944	cell periphery	in_presence_of(UniProtKB:Q9BUL8)
GO:0031201	SNARE complex	in_presence_of(UniProtKB:Q9BV40
GO:0031201	SNARE complex	in_presence_of(UniProtKB:Q9BV40)
GO:0031201	SNARE complex	in_presence_of(UniProtKB:Q9BV40)
GO:0048471	perinuclear region of cytoplasm	in_presence_of(UniProtKB:Q9BXS4)
GO:0030177	positive regulation of Wnt signaling pathway	in_presence_of(UniProtKB:Q9BXY4)
GO:0046598	positive regulation of viral entry into host cell	in_presence_of(UniProtKB:Q9C035)
GO:0005768	endosome	in_presence_of(UniProtKB:Q9H0E2)
GO:0005737	cytoplasm	in_presence_of(UniProtKB:Q9HAV4)
GO:0016286	small conductance calcium-activated potassium channel activity	in_presence_of(UniProtKB:Q9JI91)
GO:0007162	negative regulation of cell adhesion	in_presence_of(UniProtKB:Q9QY40)
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	in_presence_of(UniProtKB:Q9QYP1
GO:0016324	apical plasma membrane	in_presence_of(UniProtKB:Q9UKE5)
GO:0010008	endosome membrane	in_presence_of(UniProtKB:Q9UN37)
GO:0005737	cytoplasm	in_presence_of(UniProtKB:Q9UN37)
GO:0005886	plasma membrane	in_presence_of(UniProtKB:Q9Y446)
GO:0032060	bleb assembly	in_presence_of(UniProtKB:Q9Z1M0
GO:0045794	negative regulation of cell volume	in_presence_of(UniProtKB:Q9Z1M0
GO:0060100	positive regulation of phagocytosis, engulfment	in_presence_of(UniProtKB:Q9Z1M0)
GO:0009636	response to toxic substance	in_presence_of(UniProtKB:R4I3J1)
GO:0005223	intracellular cGMP activated cation channel activity	in_presence_of(WB:WBGene00006526)
GO:0005261	cation channel activity	in_presence_of(WB:WBGene00006812)
GO:0017160	Ral GTPase binding	independent_of(CHEBI:15996)
GO:0005249	voltage-gated potassium channel activity	independent_of(CHEBI:17489)
GO:0071805	potassium ion transmembrane transport	independent_of(CHEBI:17489)
GO:0005248	voltage-gated sodium channel activity	independent_of(CHEBI:17489)
GO:0035725	sodium ion transmembrane transport	independent_of(CHEBI:17489)
GO:0044548	S100 protein binding	independent_of(CHEBI:29108)
GO:0005886	plasma membrane	independent_of(CHEBI:29108)
GO:0005515	protein binding	independent_of(CHEBI:29108)
GO:0019904	protein domain specific binding	independent_of(CHEBI:29108)
GO:0005102	receptor binding	independent_of(CHEBI:29108)
GO:0045180	basal cortex	independent_of(GO:0000226)
GO:0051897	positive regulation of protein kinase B signaling	independent_of(GO:0005509)
GO:1990138	neuron projection extension	independent_of(GO:0005509)
GO:0045666	positive regulation of neuron differentiation	independent_of(GO:0005509)
GO:0005515	protein binding	independent_of(GO:0006468)
GO:0009986	cell surface	independent_of(GO:0006491
GO:0043068	positive regulation of programmed cell death	independent_of(GO:0006915)
GO:0005634	nucleus	independent_of(GO:0007049)
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	independent_of(GO:0008233)
GO:0019901	protein kinase binding	independent_of(GO:0016310)
GO:0071889	14-3-3 protein binding	independent_of(GO:0016310)
GO:0010811	positive regulation of cell-substrate adhesion	independent_of(GO:0042803)
GO:0043130	ubiquitin binding	independent_of(GO:0071318)
GO:2000210	positive regulation of anoikis	independent_of(GO:0097202)
GO:2000210	positive regulation of anoikis	independent_of(GO:0097202)
GO:2000210	positive regulation of anoikis	independent_of(GO:0097202)
GO:0097286	iron ion import	independent_of(UniProtKB:P02787)
GO:2000146	negative regulation of cell motility	independent_of(UniProtKB:P13612)
GO:0005737	cytoplasm	independent_of(UniProtKB:P16070)
GO:1902715	positive regulation of interferon-gamma secretion	independent_of(UniProtKB:P19256)
GO:0030496	midbody	independent_of(UniProtKB:Q8N0X7)
GO:1903774	positive regulation of viral budding via host ESCRT complex	independent_of(UniProtKB:Q99816)
GO:0005886	plasma membrane	independent_of(UniProtKB:Q99816)
GO:0005096	GTPase activator activity	independent_of(UniProtKB:Q9H2M9
GO:0043547	positive regulation of GTPase activity	independent_of(UniProtKB:Q9H2M9)
GO:0043547	positive regulation of GTPase activity	independent_of(UniProtKB:Q9H2M9)
GO:0043547	positive regulation of GTPase activity	independent_of(UniProtKB:Q9H2M9)
GO:0043547	positive regulation of GTPase activity	independent_of(UniProtKB:Q9H2M9)
GO:0043547	positive regulation of GTPase activity	independent_of(UniProtKB:Q9H2M9)
GO:0017137	Rab GTPase binding	independent_of(UniProtKB:Q9H2M9)
GO:0005515	protein binding	independent_of(UniProtKB:Q9H2M9)
GO:0005096	GTPase activator activity	independent_of(UniProtKB:Q9H2M9)
GO:0005096	GTPase activator activity	independent_of(UniProtKB:Q9H2M9)
GO:0005096	GTPase activator activity	independent_of(UniProtKB:Q9H2M9)
GO:0005096	GTPase activator activity	independent_of(UniProtKB:Q9H2M9)
GO:0003938	IMP dehydrogenase activity	inhibited_by(CHEBI:15996)
GO:0004019	adenylosuccinate synthase activity	inhibited_by(CHEBI:16027
GO:0005515	protein binding	inhibited_by(CHEBI:16240)
GO:0051063	CDP reductase activity	inhibited_by(CHEBI:16284)
GO:0003984	acetolactate synthase activity	inhibited_by(CHEBI:16414)
GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	inhibited_by(CHEBI:16480
