GO_ID	GO_NAME	ANNOTATION_EXTENSION
GO:0032091	negative regulation of protein binding	has_regulation_target(UniProtKB:Q13547
GO:0031398	positive regulation of protein ubiquitination	has_regulation_target(UniProtKB:Q13568)
GO:0033138	positive regulation of peptidyl-serine phosphorylation	has_regulation_target(UniProtKB:Q13568)
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	has_regulation_target(UniProtKB:Q13794)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q13873)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q13950)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q13950)
GO:0032091	negative regulation of protein binding	has_regulation_target(UniProtKB:Q14145
GO:0032780	negative regulation of ATPase activity	has_regulation_target(UniProtKB:Q14240)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q14393)
GO:0010608	posttranscriptional regulation of gene expression	has_regulation_target(UniProtKB:Q14457
GO:0001932	regulation of protein phosphorylation	has_regulation_target(UniProtKB:Q14457
GO:0061635	regulation of protein complex stability	has_regulation_target(UniProtKB:Q14457
GO:0010507	negative regulation of autophagy	has_regulation_target(UniProtKB:Q14457)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q14469)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q14469)
GO:0032091	negative regulation of protein binding	has_regulation_target(UniProtKB:Q14790
GO:2001268	negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	has_regulation_target(UniProtKB:Q14790
GO:0032091	negative regulation of protein binding	has_regulation_target(UniProtKB:Q14790)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q14956)
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q14956)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q14956)
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q14956)
GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	has_regulation_target(UniProtKB:Q15011)
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	has_regulation_target(UniProtKB:Q15648)
GO:0045893	positive regulation of transcription, DNA-templated	has_regulation_target(UniProtKB:Q15648)
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	has_regulation_target(UniProtKB:Q15796)
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	has_regulation_target(UniProtKB:Q15796)
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	has_regulation_target(UniProtKB:Q15797
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	has_regulation_target(UniProtKB:Q15797
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	has_regulation_target(UniProtKB:Q15797
GO:0060394	negative regulation of pathway-restricted SMAD protein phosphorylation	has_regulation_target(UniProtKB:Q15797)
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	has_regulation_target(UniProtKB:Q15797)
GO:0031397	negative regulation of protein ubiquitination	has_regulation_target(UniProtKB:Q16236
GO:1900182	positive regulation of protein localization to nucleus	has_regulation_target(UniProtKB:Q16236
GO:0032091	negative regulation of protein binding	has_regulation_target(UniProtKB:Q16236)
GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	has_regulation_target(UniProtKB:Q16236)
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	has_regulation_target(UniProtKB:Q16236)
GO:0036091	positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress	has_regulation_target(UniProtKB:Q16236)
GO:2000679	positive regulation of transcription regulatory region DNA binding	has_regulation_target(UniProtKB:Q16236)
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	has_regulation_target(UniProtKB:Q16236)
GO:1900182	positive regulation of protein localization to nucleus	has_regulation_target(UniProtKB:Q16236)
GO:0000117	regulation of transcription involved in G2/M transition of mitotic cell cycle	has_regulation_target(UniProtKB:Q16589)
GO:0060050	positive regulation of protein glycosylation	has_regulation_target(UniProtKB:Q16602)
GO:0043066	negative regulation of apoptotic process	has_regulation_target(UniProtKB:Q16611)
GO:0032091	negative regulation of protein binding	has_regulation_target(UniProtKB:Q16611)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q16643)
GO:0031397	negative regulation of protein ubiquitination	has_regulation_target(UniProtKB:Q16665
GO:0032091	negative regulation of protein binding	has_regulation_target(UniProtKB:Q16665
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	has_regulation_target(UniProtKB:Q16665)
GO:0031647	regulation of protein stability	has_regulation_target(UniProtKB:Q17795
GO:0006469	negative regulation of protein kinase activity	has_regulation_target(UniProtKB:Q19192)
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q1ZXI7)
GO:0090630	activation of GTPase activity	has_regulation_target(UniProtKB:Q22038)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q23917)
GO:1903683	positive regulation of epithelial cell-cell adhesion involved in epithelium migration	has_regulation_target(UniProtKB:Q24298
GO:1903077	negative regulation of protein localization to plasma membrane	has_regulation_target(UniProtKB:Q24298
GO:1903387	positive regulation of homophilic cell adhesion	has_regulation_target(UniProtKB:Q24298
GO:0033137	negative regulation of peptidyl-serine phosphorylation	has_regulation_target(UniProtKB:Q2NL51)
GO:1903565	negative regulation of protein localization to cilium	has_regulation_target(UniProtKB:Q3SYG4)
GO:1902905	positive regulation of fibril organization	has_regulation_target(UniProtKB:Q3T0G8)
GO:0006357	regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q3UV74)
GO:0000982	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity	has_regulation_target(UniProtKB:Q3UV74)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q53H47)
GO:0007260	tyrosine phosphorylation of STAT protein	has_regulation_target(UniProtKB:Q54BD4)
GO:2000366	positive regulation of STAT protein import into nucleus	has_regulation_target(UniProtKB:Q54BD4)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54CG0)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54ET6)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54ET7)
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q54EX0
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q54F72)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54FF8)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54FW2)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54H83)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54J35)
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q54J35)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54NU5)
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q54NU5)
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q54PC2)
GO:0001934	positive regulation of protein phosphorylation	has_regulation_target(UniProtKB:Q54QB1
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54QV3
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q54R32)
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q54YG2
GO:0010468	regulation of gene expression	has_regulation_target(UniProtKB:Q54YG2)
GO:0045893	positive regulation of transcription, DNA-templated	has_regulation_target(UniProtKB:Q54YG2)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q54ZX6)
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q55BZ8)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q55CG8)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q55DK1)
GO:0043410	positive regulation of MAPK cascade	has_regulation_target(UniProtKB:Q58D94
GO:0090004	positive regulation of establishment of protein localization to plasma membrane	has_regulation_target(UniProtKB:Q58J72
GO:0090004	positive regulation of establishment of protein localization to plasma membrane	has_regulation_target(UniProtKB:Q58J72
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q5QJC9)
GO:0030838	positive regulation of actin filament polymerization	has_regulation_target(UniProtKB:Q5TJ56)
GO:1903669	positive regulation of chemorepellent activity	has_regulation_target(UniProtKB:Q5XM24)
GO:1903665	negative regulation of asexual reproduction	has_regulation_target(UniProtKB:Q5XM24)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q5ZGI1
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q5ZGI1)
GO:0010629	negative regulation of gene expression	has_regulation_target(UniProtKB:Q60571)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q60696)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_regulation_target(UniProtKB:Q60696)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q60765
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q60765
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	has_regulation_target(UniProtKB:Q60765)
GO:0010628	positive regulation of gene expression	has_regulation_target(UniProtKB:Q60765)
GO:1900182	positive regulation of protein localization to nucleus	has_regulation_target(UniProtKB:Q60795
GO:1900182	positive regulation of protein localization to nucleus	has_regulation_target(UniProtKB:Q60795)
GO:0035307	positive regulation of protein dephosphorylation	has_regulation_target(UniProtKB:Q60876
GO:0070165	positive regulation of adiponectin secretion	has_regulation_target(UniProtKB:Q60994)
GO:0042177	negative regulation of protein catabolic process	has_regulation_target(UniProtKB:Q61221
GO:0045727	positive regulation of translation	has_regulation_target(UniProtKB:Q61221
